,price,0,1,2,3,4,5,6,7,8,9,10,11
19,-0.9239289939660439,-0.09901114966213338,-0.3302568917915375,-0.28016030157774574,-0.3282418696726539,-0.10085853857051287,0.059400575281732815,0.010729543845535561,-0.20337687723013012,0.09519180206963922,-0.35349637057484684,0.23696619940750827,0.1488442064518459
20,-0.9218167000360713,-0.04943768770259085,0.9517524992040187,0.7004711492467331,-0.04435736869823614,-0.219928574397973,0.0029300760728398615,-0.12059978190405436,0.03938116644307199,0.09700110608038826,-0.0063851262331507865,0.010542395720858399,-0.13296994805742
21,-0.1884560216566283,-0.09085862262833978,-0.33355383705025476,-0.3282728550596903,-0.4192286885188095,-0.13376873472958148,0.1079103385126503,0.09825168739961786,0.5489613562607565,-0.06580224590401222,-0.1447817146962849,0.1689447578566631,0.09023947032363172
22,0.2051323109697509,0.550873711747359,-0.25894712100743345,-0.3701629764661669,-0.1657649460174761,-0.1913980798549063,0.17624525060045496,-0.04567491221954895,0.28796372448326646,-0.17129597864702054,-0.08567055488591965,0.007500405280886407,-0.1225006141778199
23,-0.4701877926764317,-0.7129510613293212,-0.4034159924254982,-0.14622988014546276,0.07081264395137425,0.010029622092861469,-0.07200729821719866,0.046160021481758705,0.003508695512696875,0.03236736457843456,0.04434357735954321,0.10752232184807481,0.06368790516018544
24,-0.8891017255358732,1.2986652090336963,-0.14456541089684927,-0.18028454291334442,-0.13702375407697154,0.048651512452827034,-0.2308109274374899,0.060775037808412855,-0.48413086792346977,0.13205673176101648,-0.2076389642869636,0.27752524532651607,0.3679790717491646
25,-0.17790186098230162,-2.024596791521409,0.9134343628885591,-0.006864317875830056,0.051045421843200676,-0.34366683568278,-0.11025308549782761,0.7122658988739223,-0.10169436074903009,-0.17641783286847945,-0.014760056870451302,-0.03341037087181434,-0.01627318279357038
26,0.5913385783045304,-0.39375908100468954,-0.3616952467009176,-0.2776919789937871,-0.3050352651658677,-0.10218133716459987,0.07713250520902484,0.025447657933911932,-0.11091161334398052,0.10789615621930504,-0.36767210564098685,0.25202202445505806,0.15456543084009453
27,2.2479982823236155,-0.37595177825732173,-0.4936720785442847,0.6605248799061226,0.016442930437770547,-0.009065119551435673,0.011574090857546166,-0.09278123757326857,-0.0070113423424081915,-0.15337875939333667,-0.03260797280612301,-0.028321834228068818,-0.08768538278722723
28,-0.5482768873055911,1.1829748255070984,-0.1600420021479242,-0.13181516959498119,-0.3386685844434984,-0.07971644034949119,0.004968175803623381,0.22792407185401692,0.750998547682561,0.042708341579615706,-0.05685702868616347,0.11426043945368887,0.1963459666592802
29,-0.8447874068596664,0.03238064269836898,-0.2984122681081421,-0.30682438261701067,-0.15020719680284403,0.11504331893021379,-0.26406876713592475,-0.022136251853183738,-0.4490051424051241,-0.005186834378300518,-0.21982496374045488,0.28303608143909625,0.22353892481268994
30,-1.1286314718094423,-0.2886362597381651,0.4800349072432271,-0.258457554986162,-0.33575324241520926,0.5752252743604814,1.0265367713833735,0.06268563192055052,-0.4646343485535092,0.01621646348348687,0.15863729636545879,0.00856199607479525,0.14078790304767544
31,-0.7645933272760705,0.6556022999155764,-0.18186722238741923,-0.2766165145438274,0.4458382122117672,0.15194397437844345,-0.2696376480166472,0.009246761242189016,-0.04606011850179496,-0.061643637604083534,-0.019422317325340294,0.058137022723508694,0.028568556815044017
32,2.122430082611059,0.0114344063218485,-0.45147995327077334,0.6946063965058582,-0.012130777814447463,-0.0030789938644815197,-0.004458951571903321,-0.09457848630958819,-0.0185559451327497,-0.16686329553935839,-0.040928213774288805,-0.045174522864106156,-0.08273833112661483
33,-0.4944609004322758,0.4235130471643927,-0.20538375556728122,-0.2042655765687864,-0.27099239217348925,0.08325378919507485,-0.1011429997791682,-0.011705758030248852,-0.3476339697653445,0.20995402178498526,-0.31700962904356406,0.09142319150218416,0.1223946425290887
34,-0.8057428595450866,1.8503527943851965,-0.022467692342685194,-0.14155229441333994,-0.038973383288291474,0.15632072756124352,-0.5369577267401437,0.4747915862747887,-0.197087335716097,-0.15527887686851008,0.18384682522241116,0.06881312948490971,0.2533295182992809
35,0.3043224179720274,-0.5815317697901947,0.8587266247383484,0.8097943413618499,-0.02990593068974144,-0.2072167823984574,0.04013409826815175,-0.2143985412754757,0.03225077769498032,-0.09912169013291454,-0.07880153941764892,-0.08116022673031911,-0.1114365037247164
36,0.028920219766605564,0.13012304913331807,-0.2445405155777298,-0.35311171980726197,0.33844123112262436,-0.01768051302181468,0.05239400959590679,-0.059580331706199294,-0.02959252337893752,0.0027641522214375963,-0.22941913738188982,-0.014242047278718388,-0.1675642131877561
37,-0.9692958051194689,1.6818897006816949,0.7870473624162669,0.0512560347844679,0.16179463583574472,0.9067686671064621,0.6095930785469057,0.25386959859733615,0.022692316116466923,0.10802751922517852,-0.08431456305608867,0.023826574437362538,0.08394054635872271
38,-0.1536287532264575,-0.3570769309716714,-0.24478017158659096,-0.2615503118895319,0.048519941645920724,0.5403171137982364,-0.6662588050293099,-0.03738780552358463,-0.0887952503331948,-0.08771981769957554,0.0491367255696998,0.062086242113466084,0.027605515336834786
39,-1.0241715934455387,-1.8425164677404322,-0.5879350646554902,-0.33996819522718036,0.0720951207635814,0.05205716371695914,0.020533613557816455,-0.08506892646778097,0.16200592880068554,0.4357263698355685,-0.13470755683793229,-0.40002014400709157,0.17765577953058773
40,-0.1789543534595198,-0.9090776426810991,0.8517233762836949,0.6248632128434883,-0.017514640214615525,-0.19867397176152116,0.03419137178558045,-0.23587050718901684,0.03638244625268164,-0.11185919190567065,-0.07724847329747363,-0.07197473500213203,-0.1345721508871063
41,-0.38894122061561776,-0.8028851350236472,0.8199935330749235,0.8309265324656564,-0.030532441836710982,-0.2055486903033133,0.04875107702624235,-0.2578956502308544,0.026914070651072583,-0.1555257207072799,-0.09224488634530512,-0.09096503046181928,-0.1472079950065182
42,-0.37416978105688214,-0.7088442065964216,0.23663834814103415,0.5987421546426518,0.03924724146080481,0.25363185271451905,0.3181827167302763,-0.05163285401066493,0.011035212146738983,-0.10595029976349049,-0.030727958383535127,-0.019153119142362444,-0.061368962248562954
43,-1.0452726058186557,0.4515580449522604,1.161697444122992,0.07505097434392047,0.26999846776522657,-0.15647820660697984,-0.003912953353381572,-0.066029052070956,0.06895216208989767,0.15965576291940142,-0.17942946044743682,-0.09286084810805094,-0.08807284047672975
44,-0.9175921121761262,-0.15376086893034166,0.5251037017162499,-0.13537192559194342,0.4262872271701879,0.4864517936979223,0.2322595875857749,0.0056927133151908485,0.09998070813179995,0.11262029281847105,-0.21294478695103727,-0.11215468515702243,-0.18135492577324894
45,-0.4944609004322758,1.1069224910406081,-0.15109782872465416,-0.27571393045110776,0.17380331771582824,0.1124986381663208,-0.286279291247223,0.01575056813889149,-0.1469149595312193,-0.10430462788183749,0.2861314874328144,-0.022623596071497283,0.1281405162631921
46,-0.8141847262894407,-0.03178745077313928,-0.30597828063921456,-0.4681798281611161,0.4779891796279072,-0.22256223832511374,0.21723828439486983,-0.11857627383794864,-0.023354861205033113,-0.1558970388755883,-0.17575075277422664,0.002135167164438534,-0.23799370442971277
47,0.7253486447614415,-0.49704815627900206,-0.5200288565640008,0.6955831181728844,0.015634223889694706,-0.007935618277266882,0.01395759598740463,-0.09202573421195455,-0.006075878168659543,-0.14363130361622667,-0.038225294142155225,-0.04137418225460601,-0.04854548473303864
48,-1.3386183389655402,0.27645345772601365,0.5457127832526478,0.08555298596002371,0.01316534742880547,0.7430588116600433,0.735832016148388,0.27841878636802353,-0.018350201797693495,0.05187461435778445,0.08483477018616896,0.1422010345251718,0.1798493281179887
49,0.24312436580711244,1.0151511047469555,1.2326110761585123,0.12337232901640811,-0.1250370038505683,-0.3129386334557434,-0.05645703977311513,-0.21940152144525935,0.33134387158310563,0.034377118498524234,0.2548366928402479,0.4002135741392196,0.6243954241978288
50,0.19775024567815122,0.3625341689282186,-0.25436298861973,-0.39144866183842414,-0.07514715858111307,-0.11435320025565679,0.09777425054040713,-0.08641131478489485,-0.19506429350505608,-0.0943741834536091,0.5423800191363266,-0.3109345974780883,-0.05115779148043757
51,-1.4451905112594166,-0.023697764221721516,0.4855637577944978,-0.19251202061401929,-0.36699576699850084,0.6207059310790735,0.8812639403007448,0.28677713345460837,0.6696607699301498,-0.18938974642575437,0.012592934804240109,0.23599315549304917,0.15316777029487483
52,0.2800566191917196,0.7151163781351887,-0.24431423065434446,-0.3909320886512277,-0.546620744953088,-0.1304057404605483,0.09721303636415743,-0.02386773220685131,0.21587883671377606,-0.18129535506864738,0.050949086012657546,-0.03432904230782716,-0.1287132448362439
53,0.3486440456237705,0.20336549779210783,-0.29918261838027654,-0.2685526044886105,-0.37912167641660016,-0.11254175930028781,0.09914733332147466,-0.07026574301334754,-0.2589515178437823,0.017323649615505744,-0.22967721058500892,0.09589996342501245,0.00020171045393374657
54,0.14604655273480846,-0.6689279183980927,1.0433315294994527,-0.04855708338467329,0.30436136678743436,-0.35907170797958177,0.08783319506586239,-0.39512895478477905,0.10766752180711682,-0.04919082820876039,0.18065404104524885,0.35421243636139277,0.3693819319310415
55,-0.027008061036682338,-1.9987060967185668,-0.6020000665566596,-0.34297252299113046,0.17541050533153413,0.055769131073330806,0.01666358972503031,-0.07044244158725818,0.1695759323554821,0.4664963827203597,-0.15061772390986017,-0.39619555517244925,0.19274942984791726
56,-1.2858621535449792,1.1892323544546877,-0.14509469812238734,-0.25259109270507557,0.6945754500878525,-0.2013779197198089,0.127923872126233,0.006605445223966226,0.04769929402894257,-0.020449918510714545,-0.11636359555413313,-0.021433270124796462,-0.10211923601381684
57,-0.07343467364286174,-0.32518797438511193,-0.35124441422420993,-0.35870159767753634,0.47992544744744614,-0.14447696939177823,0.09894662492016378,-0.04333661159447628,0.03888797099804956,-0.08425621438748192,-0.06497211899922789,0.043932433473844734,-0.10722719367278036
58,-0.6875640340996655,0.15597405134836978,1.1056251407673041,-0.03830193174504724,-0.3455264412701237,-0.232459539710516,0.042932191311334834,-0.035733119442836074,0.29721323299639296,0.1427780975765387,-0.3683590657519849,0.13422087469345909,0.1457742720627807
59,-0.21483411436690875,-0.4367127789154479,-0.3729429149349133,-0.4449293839288055,-0.4782014311521673,-0.106483946629837,0.11480702780204556,0.0033876466802711318,0.5260251786110071,-0.20131198388003996,-0.01794751628355982,0.05537579310603241,-0.09631750952840229
60,-0.2834215407989597,-0.16485737589126734,-0.44750068690206607,0.536117610338126,-0.0038900917471613697,-0.009326228233775508,-0.00024183940802802582,-0.08123978124615792,-0.02548334242667567,-0.1505486008347579,-0.04108139864788628,-0.023363738819990695,-0.079550016829747
61,1.2940965761137477,0.7257788186574919,-0.23770171681565738,-0.3862688263542431,-0.5321912045487569,-0.10300623820578142,0.07157393103424493,-0.040123379451848525,0.1242727573555191,-0.1754857406094317,0.05604789630903127,-0.05011913803291699,-0.1526015752032673
62,-0.05972303553688054,-0.15183358982283574,-0.34330547929421856,-0.4774084532222344,-0.5079404270156769,-0.09881314643210497,0.10454735098941781,-0.10730445396340642,0.051522977314567175,-0.22659339194014433,0.06484997911813349,-0.05369765196137469,-0.2328572731499025
63,1.4397132957222039,-0.5073640032260313,0.9091302852143723,0.609560464379521,-0.027373813308632786,-0.21193050476891143,0.0041184498081171484,-0.12217289083180746,0.04402736868951131,0.14697848273729053,0.025272792601123212,0.07625841813775197,-0.20251937479320586
64,0.12493823138615512,2.1446974025022265,-0.03189316630252409,-0.16496220593573713,0.6547049669045893,-0.22982217960435664,0.12753797520282026,0.06019199180260051,0.04940346051897812,0.04333868459596659,-0.11205601196600824,-0.04364871375955653,-0.04520614143946624
65,-0.446974486373342,0.91366886197691,-0.17363219267244143,-0.2621272453171909,0.21561240214620592,-0.06353075742720865,-0.024676816217829738,-0.004006826554943489,-0.21620539614255174,1.2784497932697099e-05,0.5801216023639063,-0.27432007110178647,0.10797405212002815
66,0.032085006173796324,0.6339079752717418,-0.34151218038182696,0.5674201288174289,-0.03044527494799445,-0.027140199381107913,-0.03976351025432557,0.0671329934061941,0.02095605901017092,0.05975928838241472,-0.014957591902969665,-0.07817144115717241,0.23060460843958874
67,0.050021232139722684,-0.396910598198668,-0.37483665315159215,0.06642948853030471,0.02385206198074198,-0.002084777169065998,-0.0684146561978215,0.1532283196227269,0.03504372517512345,0.6250047150410518,0.3015239387231894,0.5037333983856075,-0.46327384804000465
68,3.544829811718202,1.3682699832460195,1.2315746363106395,-0.09124007228938408,0.5388075033638221,-0.4261968702969571,0.1690427831308439,-0.1433373556880102,0.06937777883596193,-0.05160305281721196,-0.15028263942059805,-0.10074879612179034,-0.16614329031570185
69,0.32015365898351744,0.5250597820007813,-0.2526511539645776,-0.2069708864197046,-0.33319755820950164,-0.11098091738808585,0.06048496067363763,0.015200811216422997,-0.3757983172513326,0.16787740149595518,-0.35685674530822203,0.19223263835966245,0.1519703347493246
70,0.5596834052570866,4.315524118947386,1.4682573513513604,1.0877436878669213,-0.2021213107705527,-0.29456874102909913,-0.0682142379538958,0.09921547097809173,0.028533131063871828,0.2723083004146664,-0.022892392222232095,-0.1630244398616213,0.24323248130501035
71,-0.9408127274547521,-0.1740144242619298,-0.4672436411481099,0.6652548565564538,-0.001505925097161664,-0.010769105950927633,0.010249992961607803,-0.07558539151604322,-0.006929942772340876,-0.10146027958970241,-0.033924603634705695,-0.04484427403739965,-0.035888485892724
72,-0.6274184744119687,0.28858568035394927,-0.2044627326834762,-0.1278096818099799,0.14123491154841927,0.15902676062134913,-0.14106832974219177,0.04959744424063372,0.03289425699897238,0.15029200820201194,-0.10753428076079431,-0.042231116377060604,-0.03447822845718956
73,-0.8796073663143009,-1.1155880895948245,-0.3974964803289694,-0.05073813247160481,0.09960593134572773,-0.060355261111271936,-0.017987746645891832,-0.24289613854637626,0.06937213415602654,-0.012058928326566944,0.27091992171396806,0.40932890496592567,0.5207188225351853
74,-0.9291987653276711,1.3258501525160626,-0.13476151424241892,-0.28659012234923414,0.6136761631173725,-0.10706176061680549,-0.02889459082900724,0.008606826954826346,-0.0018083558525305622,-0.082098663107211,-0.04142235784472459,0.02891904942076947,-0.020262437844428598
75,0.3380898849494438,-0.2621985746045511,-0.48608138545074564,0.6934912072309802,0.009308873037903733,-0.009442925761342313,0.013335832459602905,-0.09378483770260779,-0.00820240026269996,-0.1513597568341167,-0.03670229237778985,-0.033047235188714025,-0.08482805173943332
76,1.1643110975167819,1.395361206066844,1.2507565775979959,0.07279186551602759,-0.2515311340532555,-0.35101325601206207,0.15843233081618022,-0.0873394398609821,-0.1875929243423781,0.19621223383484965,0.5826854261793838,-0.4762489276599964,0.07516245807862813
77,0.06584516417567646,0.0009652763535995937,-0.2961378785853365,-0.46251066287422715,-0.4886495572976302,0.01799772113811457,-0.010170032475883687,-0.13145463365749796,-0.01928573903985534,-0.20653066164394193,0.04555688632058175,-0.09312936721760426,-0.2588752716763795
78,-0.32563087452073014,-1.0384708888361531,-0.5546519163357513,0.5065690689365681,0.03130997828344778,0.007337426638962485,0.016330424974477176,-0.08255929416455982,-0.009323181312572575,-0.11635829051518845,-0.026089958081527483,-0.013429213675247421,-0.057588463925191506
79,0.6557014168766362,-0.40020047308796625,-0.4635020890631619,0.4626000184604717,-0.011605594469816762,-0.016062426335772904,-0.009519293197702672,-0.006633662904581495,-0.04135064813245842,0.003695428727762577,-0.06533143806793129,-0.013401726828296408,0.12042498039962955
80,-0.07343467364286174,-0.10166819767550192,1.0391216044696796,-0.047166907467539744,-0.3621033298968378,-0.298252587374114,0.08609264402814024,0.007861945563730634,0.6762568531511591,-0.0321371785770968,-0.08604780436675122,0.061607748508634756,0.04639370517016875
81,-0.9175921121761262,0.8089953655002863,0.6468593313034064,-0.06738137293701055,0.09347384130309713,0.43397164976437846,0.2829348457864523,0.017552680921262165,-0.05528958610202727,0.206895434305378,0.3301038521123279,-0.4311551767193267,-0.05991659762297251
82,-0.8690532056399742,1.3059035257645515,-0.14110968016152856,-0.3001489261830261,0.6639053584733036,-0.16776624649291244,0.04920326983786925,-0.0017348416913514728,0.012070376094130737,-0.08397700276057678,-0.06486383172823788,0.012844747138398093,-0.059324460883254104
83,-0.7107773404027552,0.5125223800722111,-0.21353646197428047,-0.43863134108899327,0.46896867185255803,-0.11350845154540797,0.08389076644859234,-0.08649799729926697,0.13856803960805167,-0.16484056847269055,-0.12659326534396395,-0.03774436604951134,-0.21828116824136057
84,0.3233184453907082,1.752470212156734,-0.047337100789485574,-0.2758805232149253,0.49940934821274113,-0.09180869924619478,0.052094123467451854,-0.010692283234264703,0.05829214822355701,-0.0009246020876357786,-0.15546520238134823,-0.0925758432494415,-0.1530294245666058
85,-0.02912035496665492,-2.0414295030211833,-0.603791372428969,-0.3966412075131945,0.23859509758469236,0.02217542986076754,0.043912543597929204,-0.06407160228417849,0.1655048324293492,0.40958083339434154,-0.161380783512615,-0.39471509533668314,0.15134417860448787
86,-0.9175921121761262,0.008596988122479379,0.5281985694928261,-0.13477792011301015,0.1487822113832147,0.32315820026361575,0.40069652024129093,-0.011594287222735715,-0.11326151028946209,0.16443931190703098,0.5026976530886651,-0.46273793801942514,-0.05285190398458176
87,0.12282593745618253,-1.451381542175142,0.9478535000029785,0.011397201877848552,0.043830315845177575,-0.2703877295984989,0.014220282279799773,-0.3749680891121686,0.07172748677900827,0.0022082350394041043,0.2250502261443758,0.39609727690358565,0.43781970725146885
88,-0.022790782152273408,0.26843759574699416,-0.22882125335829007,-0.30440293018655623,0.5747097850711752,0.13296564916293738,-0.24607737113420375,-0.008563676751708733,-0.04194983788133643,-0.08484802057716452,-0.034509815074094743,0.07764857946331914,0.010104276612721909
89,-0.42587347400022485,-0.5117081806240454,-0.4603839843054359,0.3949530923197447,0.023245774280498257,0.003675031981358938,-0.004546612315174037,-0.07453840582616762,-0.006356970039994312,-0.13082842728233068,-0.01975057089075469,0.0018798639477492214,-0.09893354581062504
90,0.033137498651014494,-0.5930205956465905,-0.4914698778201349,0.5053129566865613,0.016252254932459995,0.0033364952314345,0.015618295748244582,-0.12651480859426914,-0.003859279405528334,-0.16482515775484147,-0.03894923466880366,-0.029276110061227812,-0.11466392661682712
91,-0.3899937130928359,0.4243199746665998,1.26584668821719,0.09725835945240098,-0.1114282643423951,0.3218278125714323,-0.48864960035093996,-0.1315674476719128,0.08783528089329047,0.15986370447406756,-0.1570527200879126,-0.17124830439873726,-0.09712913513510761
92,2.301806960221395,3.225770988509051,0.0692504478218662,-0.004913235121563055,-0.4725190569759552,-0.17095678070959555,0.02845742514151477,0.30805768617570845,0.6960878885498467,0.11814515407974742,-0.019180988058370138,0.0599188106102358,0.2797952335753183
93,0.29694035268042773,-0.6285640880742656,-0.5261466452069066,0.6403037922582315,0.010588380084711137,-0.0055583760869914,0.014953704363604345,-0.08899892448639327,0.002753612060422369,-0.12087560480094489,-0.038662260987970674,-0.03917624270330218,-0.03351209049393074
94,-0.7076125539955644,-0.013418561116949201,-0.2531124131800219,-0.25652953248096944,0.2991705280969254,0.046678930242589706,0.008439202482063583,-0.010429485090066635,0.01227199486279433,0.07673161632256499,-0.15887847397589583,-0.03485535769135397,-0.12391966702407553
95,-0.06077552801409871,5.147932740703069,0.29776742470914114,0.142456366863513,-0.5641474917936985,-0.21065761748230438,0.005709387446906847,0.39932856595727473,0.6895105097011708,0.21527717389341725,-0.005940819831163478,0.013572848357849634,0.3824012700909243
96,1.695074283007263,1.79266449014264,-0.09838486392794324,-0.0781738141658318,-0.36380163276319577,-0.1321548313566209,0.03004938694033121,0.2670675501428244,0.7409741371970257,0.07418818861376025,-0.03772409787004568,0.1119917804803587,0.2423207598346445
97,-0.8447874068596664,1.8655287084812076,-0.06361122214446945,-0.24571982873329928,0.6560450102858799,-0.1115435204228278,-0.04664834759830365,0.03149746736652157,-0.02505126679603654,-0.052233062730474726,-0.06541420254845008,0.029376337758247165,0.014260871277540775
98,-0.6632909263438215,-0.2643636201471048,1.0006836638241037,0.31473448476780064,-0.031240235692651726,-0.21359305469177284,-0.046281017630388645,0.02929619973569464,0.06928240319023636,0.6381946746083617,0.24802044464028813,0.4313920125060307,-0.48051432383553694
99,0.033137498651014494,0.6408694150984413,1.1278301680819924,0.06252632429452115,-0.3470890675723092,-0.3126926804341041,0.05992821036879849,0.0908083352037682,0.780408117993465,0.038463887095720135,-0.09844036262428332,0.081814131768212,0.15671376938728485
100,-0.9228691925132896,0.7256787570406154,-0.18090563862188955,-0.3421895365459513,0.6469581413066148,0.04143704838440565,-0.16133346732219664,-0.026394689505359697,-0.025485981553331698,-0.12030487641661321,-0.050060463250304534,0.04798745558007599,-0.038060759146483686
101,-0.9218167000360713,-1.504411249015289,0.9273255123338204,-0.16144779082808278,0.4083112882007862,-0.30288406453969,0.028108005863405748,-0.40395732032071335,0.076524356076916,-0.14902235561418567,0.15718917925949605,0.3515700169687174,0.27147951174053764
102,0.033137498651014494,-0.30348740663290985,-0.4732236533107654,0.5945071145565856,0.016075316819582037,-0.005958791641942874,0.006385748960250411,-0.09709202182629267,-0.007452825049751517,-0.16830232094998004,-0.03175609868492521,-0.019796861950407054,-0.1053854935554536
103,3.3031950804901964,3.497074007689282,0.09260820665241067,-0.129843911343507,-0.6533006441473548,-0.20858490250391803,0.07812485314871313,0.20225704049272397,0.3955027630436768,0.06086978196268922,-0.07395091272440074,0.02757874840918379,0.18177502388905875
104,-1.0104526463640213,-1.4166765959061596,-0.3957317992374929,-0.08353192345866962,0.0782729927659574,-0.14404363266517656,-0.13028282337770222,0.8250953198673084,-0.1334611676170307,-0.18399895208715691,0.027949385617211584,0.0034173253316265844,0.0321737122662168
105,-0.1652427153535386,-1.4277849460916063,-0.6007909320089094,0.5006932303404793,0.0470769629836574,0.021631980767826967,0.021649316574317824,-0.14926900161791476,-0.0003826141578109161,-0.16873215573086947,-0.03158018968764856,-0.0020381013971914673,-0.12436406650487478
106,-0.1789543534595198,-0.4297592627020258,0.4258805903107531,-0.3903751286164162,-0.49434404701686646,0.6219711920250123,0.9259483132605048,0.049756830115075486,0.07767974570002302,-0.3461150744482664,0.10611300006699467,0.0744845530147401,-0.15610584953439685
107,1.7203998832403253,0.1406616956280603,-0.32838090004502146,0.21757781464101927,-0.0013287151563952965,0.005159789649291725,-0.05199764642729616,0.06374762800452753,-0.0006122856570991638,0.07545517531996593,0.01683090826495225,0.0030871741291808932,0.07506125841666765
108,-0.39527079342999927,0.10363825183938179,-0.28379191685685934,-0.40732764278726186,0.6792230593989474,-0.08070872641637798,-0.02894556199149376,-0.05907126199467819,0.013637662981790371,-0.18969685079414017,-0.04262474820193805,0.07417212376180395,-0.08567649967503765
109,0.5449046567228147,-0.7250918262968811,-0.512317764741347,0.5265722547145433,0.025854131424107307,-0.0005667506294672735,0.0016837891220279632,-0.05649270470076289,0.01602049844108343,0.13814036614116898,0.10205874751138665,0.206015504366479,-0.3310874254792918
